,document,title
https://www.theguardian.com/healthcare-network/2016/oct/06/patient-dignitas-assisted-dying-legal-uk,/v1/related/controcurator?q=https://www.theguardian.com/healthcare-network/2016/oct/06/patient-dignitas-assisted-dying-legal-uk,"My patient ended her life at Dignitas to avoid a slow, undignified death One dying patient taught me that doing nothing can be braveAssisted dying: what can the UK learn from places where it is legal?"
https://www.theguardian.com/healthcare-network/2016/oct/08/nhs-leadership-give-staff-voice-in-system-change,/v1/related/controcurator?q=https://www.theguardian.com/healthcare-network/2016/oct/08/nhs-leadership-give-staff-voice-in-system-change,NHS leadership needs to give staff a powerful voice in any system change Can health and care deliver changes and keep the public on side?A lethal combination of secrecy and jargon has overshadowed NHS plans
https://www.theguardian.com/healthcare-network/2016/oct/19/theresa-may-must-wake-up-to-the-crisis-facing-the-nhs,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2016%2Foct%2F19%2Ftheresa-may-must-wake-up-to-the-crisis-facing-the-nhs,"Theresa May must wake up to the crisis facing the NHS What lies in store for Jeremy Hunt and NHS in Theresa May's government?Bad IT, grazed knees and bureaucracy: NHS staff share their frustrations"
https://www.theguardian.com/healthcare-network/2016/oct/19/virtual-reality-game-healthcare-hospitals-simulation,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2016%2Foct%2F19%2Fvirtual-reality-game-healthcare-hospitals-simulation,How virtual reality is changing the game in healthcare Linda turned up at A&E twice a day. A dedicated team now stops thatDragon's Den rejected me but my invention saves lives across the NHS
https://www.theguardian.com/healthcare-network/2016/oct/20/night-shift-ae-hellish-hospital-beds-patients,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2016%2Foct%2F20%2Fnight-shift-ae-hellish-hospital-beds-patients,"The night shift in A&E: a hellish blur where my best is never enough I'm sorry, I can't face being a doctor any moreGrief – and Lego in ears – the extremes of an A&E shift"
https://www.theguardian.com/healthcare-network/2016/oct/25/the-mental-health-college-thats-a-lifeline-in-a-sea-of-being-alone,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2016%2Foct%2F25%2Fthe-mental-health-college-thats-a-lifeline-in-a-sea-of-being-alone,"The mental health college that's a lifeline in 'a sea of being alone' Debt, homelessness, domestic violence: the GP practice acting as a one-stop shopWestminster: wealth, opulence and socially isolated new mothers"
https://www.theguardian.com/healthcare-network/2016/oct/26/nhs-build-better-relationships-partners-event,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2016%2Foct%2F26%2Fnhs-build-better-relationships-partners-event,How can the NHS build better relationships with partners? Event
https://www.theguardian.com/healthcare-network/2016/oct/26/nhs-bullying-ruined-career-healthcare-professionals,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2016%2Foct%2F26%2Fnhs-bullying-ruined-career-healthcare-professionals,'It's ruined my career': accounts of bullying in the NHS
https://www.theguardian.com/healthcare-network/2016/oct/27/die-when-son-taken-mental-health-something-live-for,/v1/articles/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2016%2Foct%2F27%2Fdie-when-son-taken-mental-health-something-live-for,Emily wanted to die when her son was taken. Nurses gave her a future Sam is a convicted paedophile … and a teenage girl
https://www.theguardian.com/healthcare-network/2017/feb/01/lets-talk-about-cancer-the-manchester-project-that-aims-to-save-lives,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Ffeb%2F01%2Flets-talk-about-cancer-the-manchester-project-that-aims-to-save-lives,Let's talk about cancer: the Manchester project that aims to save lives
https://www.theguardian.com/healthcare-network/2017/feb/02/sobbing-teenagers-angry-staff-threats-week-nhs-payroll,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Ffeb%2F02%2Fsobbing-teenagers-angry-staff-threats-week-nhs-payroll,"Sobbing teenagers, angry staff and threats: my week in NHS payroll"
https://www.theguardian.com/healthcare-network/2017/jan/04/2016-was-the-worst-year-in-nhs-history-we-must-fight-for-its-survival,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F04%2F2016-was-the-worst-year-in-nhs-history-we-must-fight-for-its-survival,2016 was the worst year in NHS history – we must fight for its survival What does 2017 hold for public services?The social care crisis is pulling NHS trusts further underwater
https://www.theguardian.com/healthcare-network/2017/jan/05/receptionist-saved-life-love-letters-healthcare-staff,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F05%2Freceptionist-saved-life-love-letters-healthcare-staff,"A receptionist saved my life and other love letters to healthcare staff Death, helicopter crashes and tears: nurses' career-defining moments"
https://www.theguardian.com/healthcare-network/2017/jan/06/improving-nhs-services-quest-labyrinth,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F06%2Fimproving-nhs-services-quest-labyrinth,Improving NHS services should not feel like a quest in a labyrinth
https://www.theguardian.com/healthcare-network/2017/jan/11/our-nhs-trust-is-close-to-a-tipping-point-and-we-are-not-alone,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F11%2Four-nhs-trust-is-close-to-a-tipping-point-and-we-are-not-alone,Our NHS trust is close to a tipping point – and we are not alone This isn't a freak day – this is winter in the NHS
https://www.theguardian.com/healthcare-network/2017/jan/11/when-we-get-it-right-we-save-a-life-domestic-abuse-teams-in-hospitals,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F11%2Fwhen-we-get-it-right-we-save-a-life-domestic-abuse-teams-in-hospitals,"'When we get it right, we save a life': domestic abuse teams in hospitals I long for the day I don't have to check patients for signs of domestic abuseUsing a multi-agency approach to support victims of domestic violence"
https://www.theguardian.com/healthcare-network/2017/jan/13/nhs-crisis-more-money-linked-reform,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F13%2Fnhs-crisis-more-money-linked-reform,The Guardian NHS crisis: more money must be linked to reform NHS crisis: more money must be linked to reform Our NHS trust is close to a tipping point – and we are not aloneThis isn't a freak day – this is winter in the NHS
https://www.theguardian.com/healthcare-network/2017/jan/17/mental-health-good-deeds-good-speeches-resources,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F17%2Fmental-health-good-deeds-good-speeches-resources,Mental health needs good deeds more than good speeches Construction project rebuilds lives after brain injury and mental illnessChildren's mental health services are struggling. Can teachers help?
https://www.theguardian.com/healthcare-network/2017/jan/18/gave-up-medicine-make-difference-entrepreneur-healthcare,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F18%2Fgave-up-medicine-make-difference-entrepreneur-healthcare,I gave up medicine to make a real difference as an entrepreneur Dragon's Den rejected me but my invention saves lives across the NHS
https://www.theguardian.com/healthcare-network/2017/jan/19/stroke-recovery-sound-of-music-occupational-therapy-music-helps-stroke-recovery,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F19%2Fstroke-recovery-sound-of-music-occupational-therapy-music-helps-stroke-recovery,Seeing stroke recovery through music reminded me why I love my job
https://www.theguardian.com/healthcare-network/2017/jan/20/nhs-transformation-plans-beset-infighting,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F20%2Fnhs-transformation-plans-beset-infighting,NHS transformation plans are beset by infighting Sustainability and transformation plans are 'least bad option' for NHSA lethal combination of secrecy and jargon has overshadowed NHS plans
https://www.theguardian.com/healthcare-network/2017/jan/24/tackling-mental-health-stigma-will-require-more-than-just-goodwill,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F24%2Ftackling-mental-health-stigma-will-require-more-than-just-goodwill,"The Guardian Tackling mental health stigma will require more than just goodwill Tackling mental health stigma will require more than just goodwill Mental health needs good deeds more than good speechesOn mental health, the Tories need to put their money where their mouths are | Alastair Campbell"
https://www.theguardian.com/healthcare-network/2017/jan/25/is-the-nhs-really-facing-a-humanitarian-crisis,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F25%2Fis-the-nhs-really-facing-a-humanitarian-crisis,Is the NHS really facing a humanitarian crisis? This isn't a freak day – this is winter in the NHSOur NHS trust is close to a tipping point – and we are not alone
https://www.theguardian.com/healthcare-network/2017/jan/26/every-doctor-has-one-death-they-remember-cancer,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F26%2Fevery-doctor-has-one-death-they-remember-cancer,"Every doctor has one death they remember. For me, it was you My dad's heart operation taught me a few things about being a doctorMy colleague's suicide showed how vulnerable medical professionals can be"
https://www.theguardian.com/healthcare-network/2017/jan/27/nhs-commissioners-losing-sight-human-cost-decisions,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F27%2Fnhs-commissioners-losing-sight-human-cost-decisions,NHS commissioners risk losing sight of human cost of their decisions Disabled people are to be 'warehoused'. We should be livid | Mark BrownThe social care crisis is pulling NHS trusts further underwater
https://www.theguardian.com/healthcare-network/2017/jan/31/nhs-transformation-plans-health-service,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2F2017%2Fjan%2F31%2Fnhs-transformation-plans-health-service,Will NHS transformation plans kill or cure the health service? NHS transformation plans are beset by infighting
https://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2016/dec/05/almost-lost-daughter-mental-health-problems-camhs,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2Fviews-from-the-nhs-frontline%2F2016%2Fdec%2F05%2Falmost-lost-daughter-mental-health-problems-camhs,The Guardian I almost lost my daughter because of her mental health problems I almost lost my daughter because of her mental health problems I fail patients in my job as a psychiatric nurse and leave them feeling worse
https://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2016/nov/07/after-expensive-lengthy-medical-degree-wont-become-doctor,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2Fviews-from-the-nhs-frontline%2F2016%2Fnov%2F07%2Fafter-expensive-lengthy-medical-degree-wont-become-doctor,"After an expensive and lengthy medical degree, I won't become a doctor NHS plans could bring benefits but we're barred from telling the public"
https://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2016/nov/14/nhs-management-fired-means-continue-working-more-money,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2Fviews-from-the-nhs-frontline%2F2016%2Fnov%2F14%2Fnhs-management-fired-means-continue-working-more-money,In NHS management being fired means you continue working for more money NHS plans could bring benefits but we're barred from telling the publicThe secret hospital manager's diary: 'There's a bed crisis and staff are off sick'
https://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2016/nov/21/quit-nhs-admin-workhorse-flogged-too-hard,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2Fviews-from-the-nhs-frontline%2F2016%2Fnov%2F21%2Fquit-nhs-admin-workhorse-flogged-too-hard,"I had to quit NHS admin – I felt like a workhorse flogged too hard I start the day with anti-depressants and end wishing I didn't work in NHS payrollTears, tantrums and no pay – my life on a zero-hours contract in the NHS"
https://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2016/nov/28/anaesthetist-last-person-patient-speaks-to,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2Fviews-from-the-nhs-frontline%2F2016%2Fnov%2F28%2Fanaesthetist-last-person-patient-speaks-to,Being an anaesthetist has taught me the power of patients' last words The secret surgeon's diary: 'The anaesthetist thinks the patient may die on the table'
https://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2016/oct/10/changed-career-mental-health-nursing-now-drowning,/v1/related/controcurator?q=https://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2016/oct/10/changed-career-mental-health-nursing-now-drowning,"I changed career to do mental health nursing but now I'm drowning For the first time in my nursing career, I ​think: I can't do this any moreI fail patients in my job as a psychiatric nurse and leave them feeling worse"
https://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2017/feb/06/trauma-therapist-ptsd-refugees-nhs-cuts,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2Fviews-from-the-nhs-frontline%2F2017%2Ffeb%2F06%2Ftrauma-therapist-ptsd-refugees-nhs-cuts,Treating former child soldiers and refugees is tough yet fascinating
https://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2017/jan/09/this-isnt-a-freak-day-this-is-winter-in-the-nhs,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2Fviews-from-the-nhs-frontline%2F2017%2Fjan%2F09%2Fthis-isnt-a-freak-day-this-is-winter-in-the-nhs,This isn't a freak day – this is winter in the NHS 'The worst conditions in memory': NHS doctors describe a week in A
https://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2017/jan/16/nhs-communications-work-pr-challenging,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2Fviews-from-the-nhs-frontline%2F2017%2Fjan%2F16%2Fnhs-communications-work-pr-challenging,'Can I speak to a serial killer?': there's more to NHS comms than you'd think
https://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2017/jan/23/nhs-pathology-labs-ripe-privatisation-cuts,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2Fviews-from-the-nhs-frontline%2F2017%2Fjan%2F23%2Fnhs-pathology-labs-ripe-privatisation-cuts,NHS pathology labs are ripe for privatisation and cuts
https://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2017/jan/30/10-minute-gp-slots-pressure-doctors,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhealthcare-network%2Fviews-from-the-nhs-frontline%2F2017%2Fjan%2F30%2F10-minute-gp-slots-pressure-doctors,"As a GP, I wish I could call time on the 10-minute appointment"
https://www.theguardian.com/housing-network/2016/oct/10/council-cuts-vulnerable-people-housing-mental-health-day,/v1/related/controcurator?q=https://www.theguardian.com/housing-network/2016/oct/10/council-cuts-vulnerable-people-housing-mental-health-day,"Council cuts push specialist housing for vulnerable people into the cold The government needs to urgently rethink its supported housing policy | Dawn FosterSocial housing for those with extra needs is still under threat, say providers"
https://www.theguardian.com/housing-network/2016/oct/19/homeless-brain-injury-nhs,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Fhousing-network%2F2016%2Foct%2F19%2Fhomeless-brain-injury-nhs,"People living on the streets, often with brain injury, are still invisible to the NHS With supported housing in limbo, vulnerable people face homelessness"
https://www.theguardian.com/law/2016/dec/29/child-criminals-should-get-life-long-anonymity-official-report-says,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flaw%2F2016%2Fdec%2F29%2Fchild-criminals-should-get-life-long-anonymity-official-report-says,"Child criminals should get lifelong anonymity, official report says"
https://www.theguardian.com/law/2016/nov/11/court-of-appeal-upholds-decision-to-keep-oxford-mothers-child-in-care,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flaw%2F2016%2Fnov%2F11%2Fcourt-of-appeal-upholds-decision-to-keep-oxford-mothers-child-in-care,Court of appeal upholds decision to keep Oxford mother's child in care
https://www.theguardian.com/law/2016/nov/29/legal-fees-are-a-barrier-to-justice-for-sex-abuse-victims-inquiry-hears,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flaw%2F2016%2Fnov%2F29%2Flegal-fees-are-a-barrier-to-justice-for-sex-abuse-victims-inquiry-hears,"Legal fees are a barrier to justice for sex abuse victims, inquiry hears"
https://www.theguardian.com/law/2016/sep/19/miracles-midsummer-and-minor-ailments,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flaw%2F2016%2Fsep%2F19%2Fmiracles-midsummer-and-minor-ailments,"Miracles, midsummer, and minor ailments"
https://www.theguardian.com/law/2017/jan/25/helen-reece-obituary,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flaw%2F2017%2Fjan%2F25%2Fhelen-reece-obituary,The Guardian Helen Reece obituary Helen Reece obituary
https://www.theguardian.com/lifeandstyle/2016/dec/03/childs-cognitive-skills-linked-time-with-mother,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F03%2Fchilds-cognitive-skills-linked-time-with-mother,"Child's cognitive skills linked to time spent with mother Men's attitude to fatherhood influences child behaviour, says study"
https://www.theguardian.com/lifeandstyle/2016/dec/04/tis-the-season-of-dancing-animals-but-why-do-humans-love-them,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F04%2Ftis-the-season-of-dancing-animals-but-why-do-humans-love-them,'Tis the season of dancing animals - but why do humans love them?
https://www.theguardian.com/lifeandstyle/2016/dec/05/diagnosed-cancer-dead-by-christmas-karmic-voodoo,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F05%2Fdiagnosed-cancer-dead-by-christmas-karmic-voodoo,"Yes, 2016 was jinxed by karmic voodoo, but I never thought I'd live to see it"
https://www.theguardian.com/lifeandstyle/2016/dec/05/price-of-sugary-soft-drinks-could-rise-by-8p-a-can-when-tax-introduced,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F05%2Fprice-of-sugary-soft-drinks-could-rise-by-8p-a-can-when-tax-introduced,"Price of sugary soft drinks could rise by 8p a can when tax introduced How many bathtubs do we drink each year?More than two sugary drinks a day greatly increases diabetes risk, study shows"
https://www.theguardian.com/lifeandstyle/2016/dec/07/pregnant-women-uk-warned-heart-disease-symptoms,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F07%2Fpregnant-women-uk-warned-heart-disease-symptoms,Pregnant women in UK told to watch for heart disease symptoms Lesley Regan: 'I have a responsibility to tell pregnant women the truth' | Sarah Boseley
https://www.theguardian.com/lifeandstyle/2016/dec/08/gendered-toys-deter-girls-from-career-engineering-technology,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F08%2Fgendered-toys-deter-girls-from-career-engineering-technology,"Gendered toys could deter girls from career in engineering, report says Are gendered toys harming childhood development?"
https://www.theguardian.com/lifeandstyle/2016/dec/09/reunited-with-long-lost-son-then-vanished,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F09%2Freunited-with-long-lost-son-then-vanished,I was reunited with my long-lost son – then he vanished again
https://www.theguardian.com/lifeandstyle/2016/dec/11/the-mental-benefits-of-art-history-why-we-must-keep-the-a-level,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F11%2Fthe-mental-benefits-of-art-history-why-we-must-keep-the-a-level,The mental benefits of art history: why we must keep the A level
https://www.theguardian.com/lifeandstyle/2016/dec/11/the-pressures-still-on-for-pretty-in-pink,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F11%2Fthe-pressures-still-on-for-pretty-in-pink,The pressure's still on for pretty in pink
https://www.theguardian.com/lifeandstyle/2016/dec/12/studies-health-nutrition-sugar-coca-cola-marion-nestle,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F12%2Fstudies-health-nutrition-sugar-coca-cola-marion-nestle,"Before you read another health study, check who's funding the research How lobbyists made breakfast 'the most important meal of the day'"
https://www.theguardian.com/lifeandstyle/2016/dec/18/pictures-trigger-memories-faster-than-words-neuroscientist,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F18%2Fpictures-trigger-memories-faster-than-words-neuroscientist,Why pictures trigger buried memories faster than words
https://www.theguardian.com/lifeandstyle/2016/dec/21/branded-crumpets-have-as-much-salt-as-three-bags-of-crisps-survey,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F21%2Fbranded-crumpets-have-as-much-salt-as-three-bags-of-crisps-survey,Branded crumpets have as much salt as three bags of crisps – survey Salt: no great shakes for your health
https://www.theguardian.com/lifeandstyle/2016/dec/24/good-news-2016-what-happened-next-syrian-lodger-blind-date,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F24%2Fgood-news-2016-what-happened-next-syrian-lodger-blind-date,What happened next: the refugee who came to stay and other stories
https://www.theguardian.com/lifeandstyle/2016/dec/24/lemn-sissay-poet-christmas-dinner-childrens-homes-care-leavers,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fdec%2F24%2Flemn-sissay-poet-christmas-dinner-childrens-homes-care-leavers,"Lemn Sissay: 'Everything in life is connected, and everything is connected to family' Lemn Sissay: 'I would die if I didn't live in the present'"
https://www.theguardian.com/lifeandstyle/2016/jul/09/i-fear-my-14-year-old-son-will-kill-me-one-day,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fjul%2F09%2Fi-fear-my-14-year-old-son-will-kill-me-one-day,I fear my 14-year-old son will kill me one day
https://www.theguardian.com/lifeandstyle/2016/nov/03/fireworks-part-in-toxic-air-pollution,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F03%2Ffireworks-part-in-toxic-air-pollution,The Guardian Fireworks' part in toxic air pollution
https://www.theguardian.com/lifeandstyle/2016/nov/05/children-walk-school-alone-route-safe-permission-parents,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F05%2Fchildren-walk-school-alone-route-safe-permission-parents,Why it's time for our little girl to walk to school on her own Lisa Bacon on the dilemma of allowing her son to walk to school aloneHelp children to walk and cycle to school | Letters
https://www.theguardian.com/lifeandstyle/2016/nov/05/my-granddaughter-the-girl-who-refused-to-let-joy-into-her-life,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F05%2Fmy-granddaughter-the-girl-who-refused-to-let-joy-into-her-life,"The Guardian My granddaughter, the girl who refused to let joy into her life How well is anorexia treated? Share your story with us | Sarah Marsh"
https://www.theguardian.com/lifeandstyle/2016/nov/05/parents-posting-about-kids-share-too-much-online-facebook-paula-cocozza,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F05%2Fparents-posting-about-kids-share-too-much-online-facebook-paula-cocozza,'I was so embarrassed I cried': do parents share too much online? Do parents overshare pictures of their children on social media?
https://www.theguardian.com/lifeandstyle/2016/nov/06/after-the-earthquake-why-the-brain-gives-phantom-quakes,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F06%2Fafter-the-earthquake-why-the-brain-gives-phantom-quakes,After the earthquake: why the brain gives phantom quakes
https://www.theguardian.com/lifeandstyle/2016/nov/06/the-problem-with-maternity-discrimination-and-the-mumpreneur,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F06%2Fthe-problem-with-maternity-discrimination-and-the-mumpreneur,The problem with maternity discrimination and the mumpreneur
https://www.theguardian.com/lifeandstyle/2016/nov/07/natural-cycles-fertility-app-algorithm-replace-pill-contraception,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F07%2Fnatural-cycles-fertility-app-algorithm-replace-pill-contraception,Could an algorithm replace the pill?
https://www.theguardian.com/lifeandstyle/2016/nov/11/how-to-cope-with-loneliness-oliver-burkeman,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F11%2Fhow-to-cope-with-loneliness-oliver-burkeman,How to cope with loneliness Want to boost confidence? Channel Wonder Woman | Oliver Burkeman
https://www.theguardian.com/lifeandstyle/2016/nov/11/truth-conspiracy-theory-internet-online-children,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F11%2Ftruth-conspiracy-theory-internet-online-children,How do I tell my daughter that her online 'truth' is a conspiracy theory? Can mythbusters like Snopes.com keep up in a post-truth era?
https://www.theguardian.com/lifeandstyle/2016/nov/13/how-to-use-your-brain-power-to-fight-off-a-cold,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F13%2Fhow-to-use-your-brain-power-to-fight-off-a-cold,How to use your brain power to fight off a cold
https://www.theguardian.com/lifeandstyle/2016/nov/13/snoo-smart-cot-safest-bed-for-baby-ian-tucker,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F13%2Fsnoo-smart-cot-safest-bed-for-baby-ian-tucker,The Guardian The world's safest bed for baby?
https://www.theguardian.com/lifeandstyle/2016/nov/14/birth-control-political-trump-contraception-iuds,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F14%2Fbirth-control-political-trump-contraception-iuds,"'Birth control is a political act': the pre-Trump contraception rush starts now Planned Parenthood is 100 years old, but the fight for reproductive rights goes on | Alexander Sanger"
https://www.theguardian.com/lifeandstyle/2016/nov/14/the-way-i-see-it-living-with-partial-blindness-rp,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F14%2Fthe-way-i-see-it-living-with-partial-blindness-rp,The way I see it: living with partial blindness
https://www.theguardian.com/lifeandstyle/2016/nov/15/half-of-fizzy-drinks-have-more-sugar-in-one-can-than-adult-daily-limit,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F15%2Fhalf-of-fizzy-drinks-have-more-sugar-in-one-can-than-adult-daily-limit,Half of fizzy drinks have more sugar in one can than adult daily limit How much sugar is in your fizzy drink?
https://www.theguardian.com/lifeandstyle/2016/nov/18/dry-cleaning-toxic-process-carcinogen-cancer,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F18%2Fdry-cleaning-toxic-process-carcinogen-cancer,Can dry cleaning give you cancer? The hidden hazards of delicates Could low-fat be worse for you than whole milk?Could sourdough bread be the answer to the gluten sensitivity epidemic?
https://www.theguardian.com/lifeandstyle/2016/nov/20/nostalgia-for-things-that-never-happened,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F20%2Fnostalgia-for-things-that-never-happened,Nostalgia for things that never happened
